timestamp,BTC_USDT_1h_close,BTC_USDT_1h_volume,fear_greed_index,trend_bitcoin,google_trends_bitcoin,open_interest
2024-03-05,66108.28791666667,2080.872413833333,90.0,80.0,80.0,14918323522.280634
2024-03-06,65884.27708333333,1581.921586625,75.0,80.0,80.0,15266967989.697245
2024-03-07,66758.21833333334,730.1238969166667,82.0,80.0,80.0,15502315634.202309
2024-03-08,67698.45875,729.0916145833334,81.0,80.0,80.0,15673631451.362768
2024-03-09,68250.965,169.48510116666668,84.0,80.0,80.0,15725036212.839289
2024-03-10,69259.85124999999,355.18020158333337,79.0,76.0,76.0,16601530061.996656
2024-03-11,70952.12999999999,894.8211805416666,82.0,76.0,76.0,17950314331.58725
2024-03-12,71691.67416666666,908.6062249166666,81.0,76.0,76.0,17692282373.04003
2024-03-13,72714.76291666667,511.294709875,81.0,76.0,76.0,17877259569.872868
2024-03-14,72144.11541666667,717.6492273333333,88.0,76.0,76.0,18275465879.680748
2024-03-15,68582.25125,1387.1878200833335,83.0,76.0,76.0,16594648857.783075
2024-03-16,68125.69,817.2513667916668,81.0,76.0,76.0,15738830732.645254
2024-03-17,67090.63625,697.7268915416666,79.0,60.0,60.0,16367999821.569742
2024-03-18,67746.43333333333,796.716725375,77.0,60.0,60.0,16243352946.270218
2024-03-19,64343.16541666666,1133.3723958333333,79.0,60.0,60.0,14891078601.363146
2024-03-20,63947.56375,1093.9323842916667,74.0,60.0,60.0,16006364277.869638
2024-03-21,66571.59125,862.7809793749999,78.0,60.0,60.0,15304581101.831703
2024-03-22,64577.20250000001,714.2184514583333,75.0,60.0,60.0,15022491652.211449
2024-03-23,64567.30458333334,298.37634520833336,73.0,60.0,60.0,15081830667.163824
2024-03-24,65270.98708333333,401.24966250000006,74.0,53.0,53.0,15934334542.458014
2024-03-25,68388.12166666666,852.2296288333333,75.0,53.0,53.0,17064397589.464188
2024-03-26,70330.705,757.6708291666667,81.0,53.0,53.0,17190987272.47634
2024-03-27,69722.80666666667,582.2204052916667,83.0,53.0,53.0,17366441250.89947
2024-03-28,70453.88249999999,384.0439700833333,80.0,53.0,53.0,17762564906.170322
2024-03-29,69985.39291666666,305.78217529166665,79.0,53.0,53.0,17048452861.164667
2024-03-30,69955.54416666667,134.04369141666666,75.0,53.0,53.0,17038656277.530478
2024-03-31,70447.92875,175.714561625,75.0,47.0,47.0,17647622532.912277
2024-04-01,69642.35583333333,469.682924625,79.0,47.0,47.0,17449949894.17262
2024-04-02,66236.55500000001,810.6013399583334,79.0,47.0,47.0,16160741791.28197
2024-04-03,66053.37166666666,517.6760513333334,71.0,47.0,47.0,16334102092.461382
2024-04-04,66959.89,508.5610549166667,70.0,47.0,47.0,16555229080.120874
2024-04-05,67503.16708333333,539.0046173333334,79.0,47.0,47.0,15900017867.110603
2024-04-06,68056.50624999999,220.33172312499997,75.0,47.0,47.0,16320899495.926111
2024-04-07,69376.41833333333,297.969385125,78.0,50.0,50.0,16787099611.139223
2024-04-08,71147.49875,518.2076679583333,76.0,50.0,50.0,17865700714.40222
2024-04-09,70105.58458333333,495.845049,80.0,50.0,50.0,17259620360.60484
2024-04-10,69260.44125,521.7548110833333,78.0,50.0,50.0,17124994070.36184
2024-04-11,70414.00833333333,462.40203525,76.0,50.0,50.0,17080717027.793846
2024-04-12,69441.81958333333,643.636743,79.0,50.0,50.0,16725941155.28251
2024-04-13,66457.95541666666,1107.501106125,72.0,50.0,50.0,14285961461.180788
2024-04-14,64213.89208333333,867.6503655833334,72.0,68.0,68.0,14679843694.949316
2024-04-15,64906.12083333333,1043.8554608333334,74.0,68.0,68.0,14616158719.46499
2024-04-16,63003.39791666667,985.0161855416667,65.0,68.0,68.0,14137855736.46118
2024-04-17,62445.87791666667,993.973173375,67.0,68.0,68.0,14037740429.8557
2024-04-18,62435.784583333334,944.7872786666667,57.0,68.0,68.0,14278148802.305994
2024-04-19,63826.69125,1163.7988964583333,66.0,68.0,68.0,14116037372.107702
2024-04-20,64210.07541666667,351.6441488333333,66.0,68.0,68.0,14561961590.370718
2024-04-21,64931.49166666667,293.6011319166667,72.0,42.0,42.0,14545434361.15425
2024-04-22,66038.28041666666,596.3389911666667,73.0,42.0,42.0,15278142715.142685
2024-04-23,66452.02541666666,515.876584875,71.0,42.0,42.0,15044169503.075739
2024-04-24,65695.53166666666,673.81170775,72.0,42.0,42.0,15075984522.098383
2024-04-25,64206.32666666667,727.5527690416667,72.0,42.0,42.0,14779173540.669275
2024-04-26,64142.089166666665,714.2422945416666,70.0,42.0,42.0,14647252963.277931
2024-04-27,63084.91,479.62740637499996,67.0,42.0,42.0,14882905071.954542
2024-04-28,63699.4125,459.40296225,65.0,41.0,41.0,14488834014.441778
2024-04-29,62779.17791666667,685.5428416666667,67.0,41.0,41.0,14797725515.518814
2024-04-30,61724.07125,839.192000125,67.0,41.0,41.0,14880385880.615686
2024-05-01,58307.05416666667,996.3073839583334,54.0,41.0,41.0,13948733527.176645
2024-05-02,58352.52958333333,674.616795875,43.0,41.0,41.0,13861941255.766321
2024-05-03,60687.869583333326,736.4326609583333,48.0,41.0,41.0,14885903391.296774
2024-05-04,63483.074583333335,424.9069674583333,67.0,41.0,41.0,15085952548.2026
2024-05-05,63753.072916666664,401.33402633333327,69.0,35.0,35.0,15034031251.923056
2024-05-06,63859.06458333333,583.7797859166666,71.0,35.0,35.0,14695354414.669716
2024-05-07,63492.68166666667,543.658724125,68.0,35.0,35.0,14690473174.467972
2024-05-08,62283.585,549.48084075,64.0,35.0,35.0,14383511698.257065
2024-05-09,61797.637083333335,493.81795958333333,55.0,35.0,35.0,14565300717.521795
2024-05-10,62073.77583333334,645.484807125,66.0,35.0,35.0,14701981280.773493
2024-05-11,60921.84416666667,269.9411670416667,53.0,35.0,35.0,14562429915.603415
2024-05-12,61166.78625,272.467255625,56.0,33.0,33.0,14537380062.8884
2024-05-13,62377.72291666667,718.66096325,57.0,33.0,33.0,15023917310.248596
2024-05-14,61923.800833333335,608.3863259999999,66.0,33.0,33.0,14352369457.06481
2024-05-15,63648.72041666667,766.1539535000001,64.0,33.0,33.0,16205088456.11576
2024-05-16,65775.3725,666.25202125,70.0,33.0,33.0,15551208790.04458
2024-05-17,66325.42541666667,569.5219075833334,74.0,33.0,33.0,16032392417.038168
2024-05-18,66931.14333333333,308.10180475,73.0,33.0,33.0,16114695868.05036
2024-05-19,66851.91416666667,370.9552125416667,72.0,36.0,36.0,15898482051.826616
2024-05-20,67728.62166666666,856.5421683333334,70.0,36.0,36.0,16522179382.059977
2024-05-21,70569.89583333333,689.442130375,76.0,36.0,36.0,16758158408.653784
2024-05-22,69818.58208333333,666.2667572083334,76.0,36.0,36.0,16604453190.156813
2024-05-23,68749.89291666666,792.6223603333333,76.0,36.0,36.0,15981139962.497873
2024-05-24,67960.92666666667,525.0202079166667,74.0,36.0,36.0,16055457240.670664
2024-05-25,68966.88291666667,221.27414,76.0,36.0,36.0,16445481998.067322
2024-05-26,68971.57833333334,270.22351075,75.0,31.0,31.0,16243993829.815344
2024-05-27,69166.08791666667,685.0818133333333,74.0,31.0,31.0,16700339650.410408
2024-05-28,68233.98291666668,646.8443234166667,72.0,31.0,31.0,16715973920.984991
2024-05-29,67966.035,663.6094362499999,72.0,31.0,31.0,17024608737.31169
2024-05-30,68235.97375,753.1262445416668,73.0,31.0,31.0,16787292042.641151
2024-05-31,67979.70125,383.784924375,73.0,31.0,31.0,17004266732.077429
2024-06-01,67709.85583333333,134.383428125,72.0,31.0,31.0,16906226267.56421
2024-06-02,67861.12874999999,255.8374354166667,73.0,32.0,32.0,16952582159.873617
2024-06-03,68969.48,597.4665794583333,73.0,32.0,32.0,17644186019.330917
2024-06-04,69631.04583333334,606.7375859583334,73.0,32.0,32.0,18678499452.746845
2024-06-05,71071.66374999999,538.1967107500001,75.0,32.0,32.0,19183050522.628777
2024-06-06,71007.01666666666,506.52028079166666,78.0,32.0,32.0,19144490784.70901
2024-06-07,70656.03791666667,688.8481224583334,77.0,32.0,32.0,18739928088.04007
2024-06-08,69409.02875,240.60816333333332,72.0,32.0,32.0,18656244456.05948
2024-06-09,69472.12583333334,206.97869795833333,75.0,30.0,30.0,19006002037.458576
2024-06-10,69597.94416666667,455.6675880833334,72.0,30.0,30.0,19047292669.11337
2024-06-11,67440.91166666667,986.9540631666667,74.0,30.0,30.0,18309468307.951405
2024-06-12,68204.41374999999,844.3390941666667,72.0,30.0,30.0,18409592674.79186
2024-06-13,67339.83208333333,772.8595691249999,70.0,30.0,30.0,18262524553.599056
2024-06-14,66504.86958333333,739.1970662916666,74.0,30.0,30.0,17935416407.415016
2024-06-15,66210.45541666666,271.78629695833337,74.0,30.0,30.0,17941220256.166542
2024-06-16,66452.65583333334,319.48098920833337,71.0,29.0,29.0,18157090066.548603
2024-06-17,66184.71291666667,842.1779475833333,71.0,29.0,29.0,17952034232.454132
2024-06-18,65193.32041666666,1108.3650364583334,74.0,29.0,29.0,17394874720.012913
2024-06-19,65150.71125,590.6327049166667,64.0,29.0,29.0,17254140803.455345
2024-06-20,65317.08791666667,738.7872820416666,60.0,29.0,29.0,17153638056.848106
2024-06-21,64181.19708333333,791.634732125,63.0,29.0,29.0,17367090589.891632
2024-06-22,64298.53125,209.41047591666666,53.0,29.0,29.0,17520224800.148697
2024-06-23,64192.700833333336,286.12530129166663,55.0,30.0,30.0,17330342546.439537
2024-06-24,61404.57958333333,1431.3387353750002,51.0,30.0,30.0,16532099801.373526
2024-06-25,61342.410833333335,817.6292197500001,30.0,30.0,30.0,16561592328.755404
2024-06-26,61438.370416666665,652.5196734583334,46.0,30.0,30.0,16361905950.154814
2024-06-27,61332.275833333326,697.6140544583333,40.0,30.0,30.0,16484064851.051367
2024-06-28,61188.96333333334,861.312353125,47.0,30.0,30.0,16774228196.11439
2024-06-29,60960.355,330.5053966666666,30.0,30.0,30.0,16971421342.010817
2024-06-30,61561.54,381.62669408333335,47.0,33.0,33.0,17791094279.539856
2024-07-01,63155.47375,714.4257007916667,53.0,33.0,33.0,17367372355.24257
2024-07-02,62516.99625,523.05982625,51.0,33.0,33.0,17741436592.180912
2024-07-03,60586.099583333336,830.2375189583332,50.0,33.0,33.0,17481325257.555344
2024-07-04,58263.676666666666,1053.7668937916667,44.0,33.0,33.0,16188931390.446737
2024-07-05,55727.75625,962.0238056666667,29.0,33.0,33.0,15006202703.71579
2024-07-06,57071.518749999996,414.18271066666665,26.0,33.0,33.0,15112090355.678324
2024-07-07,57315.90708333333,446.998994375,29.0,33.0,33.0,14707943715.679316
2024-07-08,56243.72708333333,723.6537522499999,28.0,33.0,33.0,14409980731.65962
2024-07-09,57446.40791666667,546.8066534583334,27.0,33.0,33.0,15151294612.873102
2024-07-10,58092.91375,693.4929308750001,28.0,33.0,33.0,15102181004.114702
2024-07-11,57914.026249999995,666.404371,29.0,33.0,33.0,15367083098.200006
2024-07-12,57485.120416666665,609.3212555833334,25.0,33.0,33.0,15193584004.43701
2024-07-13,58445.329999999994,436.0430602083333,25.0,33.0,33.0,15887396468.194883
2024-07-14,60055.45458333333,530.2207215833333,33.0,36.0,36.0,16459514902.190592
2024-07-15,62951.332916666666,873.658719875,52.0,36.0,36.0,17354336484.422115
2024-07-16,64163.40916666667,864.6942117916666,65.0,36.0,36.0,17376145376.07747
2024-07-17,64982.19,675.1656575416666,69.0,36.0,36.0,17091250066.19345
2024-07-18,64337.05625,607.0450057500001,61.0,36.0,36.0,17128043125.023932
2024-07-19,65122.4175,799.66617925,60.0,36.0,36.0,18719783879.61952
2024-07-20,66770.48708333333,398.5449472083333,74.0,36.0,36.0,18640413152.28281
2024-07-21,67189.30166666667,558.6668759166666,74.0,37.0,37.0,18735630563.917564
2024-07-22,67567.40958333334,689.3006727083333,70.0,37.0,37.0,18500367850.944862
2024-07-23,66540.73666666666,819.4033436666667,71.0,37.0,37.0,18009490190.37039
2024-07-24,66043.78291666666,677.9595683333333,69.0,37.0,37.0,17865596713.764133
2024-07-25,64653.863333333335,868.025,68.0,37.0,37.0,18126225385.86255
2024-07-26,67314.20583333333,706.8212497916667,68.0,37.0,37.0,19049024564.31969
2024-07-27,68274.28583333334,735.2161108333333,72.0,37.0,37.0,19365790263.368217
2024-07-28,67829.74333333333,487.590246875,71.0,34.0,34.0,19600259205.17969
2024-07-29,68562.04416666667,870.7512535416666,74.0,34.0,34.0,19437692037.70283
2024-07-30,66378.78291666666,726.07586125,67.0,34.0,34.0,19124816898.42104
2024-07-31,65986.43000000001,707.1402893333334,61.0,34.0,34.0,18778042292.89898
2024-08-01,64202.329999999994,1110.378008375,52.0,34.0,34.0,18803323558.14575
2024-08-02,63768.800833333335,1291.4596917083334,57.0,34.0,34.0,17778326002.907753
2024-08-03,61286.824583333335,1002.025996375,37.0,34.0,34.0,17349613395.921066
2024-08-04,59926.52333333334,942.9078102083332,34.0,50.0,50.0,16736037224.94129
2024-08-05,53360.83625,3473.791053583333,26.0,50.0,50.0,13615751469.475042
2024-08-06,55895.69041666667,1244.517636,17.0,50.0,50.0,14342435122.423254
2024-08-07,56337.07874999999,1007.8161075833333,29.0,50.0,50.0,14281191991.80023
2024-08-08,58336.11625,1086.438295375,20.0,50.0,50.0,15333869910.001251
2024-08-09,60735.30833333333,953.231274375,48.0,50.0,50.0,14834999012.731918
2024-08-10,60712.20291666666,957.9422785416667,40.0,50.0,50.0,14994997422.898132
2024-08-11,60408.72291666667,1175.1126152083332,39.0,34.0,34.0,14593405726.94599
2024-08-12,58957.96208333334,1159.975565375,25.0,34.0,34.0,14313384355.878351
2024-08-13,59793.15083333334,1244.2718463333333,31.0,34.0,34.0,15224425850.541147
2024-08-14,60097.27,1372.81411825,30.0,34.0,34.0,15182887511.01737
2024-08-15,58375.667916666665,1348.4406540833334,29.0,34.0,34.0,15327673513.583069
2024-08-16,58494.405,1139.239170375,27.0,34.0,34.0,15471729059.953287
2024-08-17,59305.57750000001,947.2131928333333,25.0,34.0,34.0,15710323308.522703
2024-08-18,59642.28083333333,914.6640268750001,31.0,31.0,31.0,15474479735.66192
2024-08-19,58655.386666666665,1091.2025205,28.0,31.0,31.0,15482326364.84303
2024-08-20,60093.83375,1062.2698227916667,30.0,31.0,31.0,15524571356.146898
2024-08-21,59914.625,1076.299028375,26.0,31.0,31.0,16573765293.61574
2024-08-22,60673.2125,973.2455844583333,39.0,31.0,31.0,16219344334.043604
2024-08-23,61799.31958333333,1089.7306310833335,34.0,31.0,31.0,17532889282.312702
2024-08-24,64069.26833333333,814.4560489583333,56.0,31.0,31.0,17673493126.0512
2024-08-25,64103.9925,754.6647005833333,54.0,29.0,29.0,17889324239.766914
2024-08-26,63650.73708333333,1108.1075946666667,55.0,29.0,29.0,16993709222.753714
2024-08-27,62118.503333333334,1408.6390802916667,48.0,29.0,29.0,15737918944.719637
2024-08-28,59305.56166666667,999.8726977083334,30.0,29.0,29.0,15433404484.141272
2024-08-29,59690.25208333333,784.4818057083334,29.0,29.0,29.0,15673663926.350592
2024-08-30,59108.43875,810.6673602916667,34.0,29.0,29.0,15522818459.43867
2024-08-31,59082.36708333334,299.041567125,29.0,29.0,29.0,15559663678.104216
2024-09-01,58230.98583333333,706.698388875,26.0,29.0,29.0,15220094655.013052
2024-09-02,58250.980833333335,962.4274883333334,26.0,29.0,29.0,15691443083.87786
2024-09-03,58549.39916666667,870.9347571666667,26.0,29.0,29.0,15670746381.53058
2024-09-04,57190.97041666667,1268.4705698750001,27.0,29.0,29.0,15381197626.635712
2024-09-05,56786.589166666665,1181.830482,29.0,29.0,29.0,15261618224.35407
2024-09-06,55246.80375,1387.4585137499998,22.0,29.0,29.0,15102224378.42248
2024-09-07,54232.129583333335,949.1306008749999,23.0,29.0,29.0,15027299461.532469
2024-09-08,54362.557083333326,617.9533724166666,29.0,29.0,29.0,15293697372.002874
2024-09-09,55726.99625,895.263128,26.0,29.0,29.0,16188962418.96319
2024-09-10,57111.38166666666,1061.758691125,33.0,29.0,29.0,16181119365.11926
2024-09-11,56888.94166666667,1119.4960851666667,37.0,29.0,29.0,16028443783.53895
2024-09-12,58008.700833333336,1022.2033509583333,31.0,29.0,29.0,16364108185.683527
2024-09-13,58739.75083333333,1139.5142127083334,32.0,29.0,29.0,17587979237.03474
2024-09-14,60007.75625,453.3283712083333,50.0,29.0,29.0,17140494040.247375
2024-09-15,59995.52333333334,525.4593788333333,51.0,29.0,29.0,16696517627.973913
2024-09-16,58330.1225,824.8422263333333,39.0,29.0,29.0,16192064103.832611
2024-09-17,59373.41583333333,1125.3523364166667,33.0,29.0,29.0,16976702665.98382
2024-09-18,60180.15708333333,1189.3124775833332,45.0,29.0,29.0,17418269248.94646
2024-09-19,62665.260416666664,1315.3882364583333,49.0,29.0,29.0,18224313519.217068
2024-09-20,63231.4575,981.05105075,54.0,29.0,29.0,17826713811.134796
2024-09-21,63100.825833333336,546.576357125,54.0,29.0,29.0,17962564873.429493
2024-09-22,62978.4075,685.1964752083333,52.0,29.0,29.0,17789530364.62654
2024-09-23,63528.215,975.552142,50.0,29.0,29.0,17911545726.82074
2024-09-24,63548.73166666667,904.9497035833333,54.0,29.0,29.0,18576641670.99895
2024-09-25,63738.39208333333,1002.1136786249999,59.0,29.0,29.0,18163108641.624622
2024-09-26,64289.02541666667,1261.638856375,50.0,29.0,29.0,18773328959.42121
2024-09-27,65631.10166666667,1301.8511022916666,61.0,29.0,29.0,18756668514.2941
2024-09-28,65767.67125,397.64581849999996,64.0,29.0,29.0,18671295807.550568
2024-09-29,65713.50958333333,286.8140902083333,63.0,26.0,26.0,18679000965.897057
2024-09-30,63996.69333333333,1016.1519883750001,61.0,26.0,26.0,18162276476.228622
2024-10-01,62873.20458333333,1442.2903219166667,50.0,26.0,26.0,17360598458.42605
2024-10-02,61278.173749999994,1018.0486170416666,42.0,26.0,26.0,16932173614.351358
2024-10-03,60822.71958333333,1113.712945875,37.0,26.0,26.0,17274527339.037445
2024-10-04,61608.50125,985.9257107499999,41.0,26.0,26.0,17551033905.361156
2024-10-05,62055.89833333334,372.36922683333336,49.0,26.0,26.0,17512782300.758614
2024-10-06,62275.7575,376.5799136666667,50.0,27.0,27.0,18005675981.039284
2024-10-07,63355.04791666666,823.4248097916667,50.0,27.0,27.0,17562225621.99028
2024-10-08,62488.456666666665,848.4079055000001,49.0,27.0,27.0,17709759256.2162
2024-10-09,61837.395,868.4005621666666,49.0,27.0,27.0,17731139342.340923
2024-10-10,60576.84916666666,777.7631977916667,39.0,27.0,27.0,17566616412.331135
2024-10-11,61581.15833333333,716.8338165416667,32.0,27.0,27.0,18616756083.28973
2024-10-12,62934.06083333333,405.67195587500004,49.0,27.0,27.0,19056311934.40553
2024-10-13,62724.57874999999,476.7575831666666,50.0,27.0,27.0,18493309730.76741
2024-10-14,64874.14333333333,896.7491182083332,48.0,27.0,27.0,19750642033.00379
2024-10-15,66115.80833333333,1042.3399012916668,65.0,27.0,27.0,19419159007.5695
2024-10-16,67481.83333333333,834.5820774166667,73.0,27.0,27.0,20354027617.596703
2024-10-17,67277.17791666667,703.3002042083334,71.0,27.0,27.0,19691162276.765305
2024-10-18,68150.05166666667,716.3711577916666,73.0,27.0,27.0,20831502161.58124
2024-10-19,68276.19458333333,244.10270300000002,72.0,27.0,27.0,20775280151.724136
2024-10-20,68476.81958333333,299.36469179166664,73.0,27.0,27.0,20891231835.94552
2024-10-21,68135.00208333334,796.3429054166667,72.0,27.0,27.0,20493273568.16829
2024-10-22,67329.21041666667,706.780354375,70.0,27.0,27.0,20613168217.44065
2024-10-23,66622.62625,811.8376132500001,71.0,27.0,27.0,20457265769.88231
2024-10-24,67565.04958333333,734.5244113333333,69.0,27.0,27.0,20881330085.807285
2024-10-25,67603.04875,1001.4259067916665,72.0,27.0,27.0,19605639980.9902
2024-10-26,67015.47291666667,547.5655262500001,72.0,27.0,27.0,19775595432.257843
2024-10-27,67462.61416666667,544.142041,74.0,35.0,35.0,20365904607.81074
2024-10-28,68683.04333333333,857.4125200416667,72.0,35.0,35.0,22081647375.78657
2024-10-29,71676.05583333333,847.027330625,72.0,35.0,35.0,23171410773.54479
2024-10-30,72244.715,802.9009969166667,77.0,35.0,35.0,22991172546.543476
2024-10-31,71506.01958333333,661.53979925,77.0,35.0,35.0,22225320144.053288
2024-11-01,69696.90041666667,853.7728477083333,75.0,35.0,35.0,20987554120.02356
2024-11-02,69542.00958333333,338.07750158333334,72.0,35.0,35.0,21106535602.105324
2024-11-03,68485.30291666667,716.2670540833333,74.0,53.0,53.0,20633914318.97624
2024-11-04,68449.37,900.2450192083334,70.0,53.0,53.0,20419596262.30949
2024-11-05,69020.15708333334,946.59980725,70.0,53.0,53.0,20696346170.14814
2024-11-06,74197.87208333334,1626.5733581666666,70.0,53.0,53.0,24037719808.52992
2024-11-07,75403.27125,1138.1573346666667,77.0,53.0,53.0,23926637742.643322
2024-11-08,76158.80833333333,925.8635431666667,75.0,53.0,53.0,24195462751.694942
2024-11-09,76395.92458333333,533.1299734166666,75.0,53.0,53.0,23663081054.340378
2024-11-10,79180.66083333334,1193.6755529166667,78.0,100.0,100.0,24360739600.478924
2024-11-11,83273.835,1517.8688939166666,76.0,100.0,100.0,26282057808.979603
2024-11-12,87975.95416666666,1837.3611443749999,80.0,100.0,100.0,25860400790.182476
2024-11-13,88962.29958333333,1613.725179875,84.0,100.0,100.0,26157139145.749645
2024-11-14,89628.00083333334,1204.286729625,88.0,100.0,100.0,26347244556.14568
2024-11-15,89216.87041666667,1070.6013550416667,80.0,100.0,100.0,26788969201.44658
2024-11-16,91028.10541666666,673.3764740833334,86.0,100.0,100.0,26771837436.19392
2024-11-17,90374.91041666667,796.8732297916667,90.0,83.0,83.0,26784365836.68054
2024-11-18,90965.03041666666,1207.9472744583334,83.0,83.0,83.0,27273361357.250187
2024-11-19,91956.66083333333,1262.083900125,90.0,83.0,83.0,28188985779.85464
2024-11-20,93356.60333333333,1244.1987482916668,83.0,83.0,83.0,29718479930.592815
2024-11-21,97138.38833333332,1433.3074047916668,82.0,83.0,83.0,30866552286.29944
2024-11-22,98666.4975,1122.223698,94.0,83.0,83.0,30879514361.68669
2024-11-23,98275.88791666667,751.8780172083334,93.0,83.0,83.0,30544091273.692413
2024-11-24,97445.51583333332,1035.19088525,80.0,65.0,65.0,30123446476.079365
2024-11-25,96627.82833333332,1495.6033086666666,82.0,65.0,65.0,29713496110.25467
2024-11-26,93102.72583333333,1662.0647481666665,79.0,65.0,65.0,28530639690.94565
2024-11-27,94317.78458333334,1446.5843185833335,75.0,65.0,65.0,29145532392.287243
2024-11-28,95408.85458333332,1122.9458439583334,77.0,65.0,65.0,28821403268.79416
2024-11-29,96841.30541666667,1001.1185980416667,78.0,65.0,65.0,29608964887.076427
2024-11-30,96676.84083333334,421.33724225,84.0,65.0,65.0,28805518469.90269
2024-12-01,96869.3325,554.8304150833334,81.0,75.0,75.0,28953331069.150005
2024-12-02,95996.1375,1256.4413996666667,80.0,75.0,75.0,28501661656.172268
2024-12-03,95496.33374999999,949.0611967083333,76.0,75.0,75.0,28460364233.264637
2024-12-04,96471.7475,1051.9759704583332,78.0,75.0,75.0,30506916842.976086
2024-12-05,101017.80333333333,1980.3027517916669,84.0,75.0,75.0,29283357228.94441
2024-12-06,98960.79291666666,1390.0966421249998,72.0,75.0,75.0,29044617518.071796
2024-12-07,99673.94541666667,773.0063154999999,75.0,75.0,75.0,29306525786.465405
2024-12-08,99836.57291666667,718.4907944166666,79.0,61.0,61.0,29632096474.653736
2024-12-09,98419.40499999998,1410.5803164166666,78.0,61.0,61.0,28905356577.626415
2024-12-10,96878.65708333334,1784.8942960416668,78.0,61.0,61.0,28064485216.659985
2024-12-11,98885.46291666666,1232.4817580416668,74.0,61.0,61.0,30220849211.55456
2024-12-12,100756.33041666668,1266.786228125,83.0,61.0,61.0,30718241838.776657
2024-12-13,100513.96208333333,900.0858875416666,76.0,61.0,61.0,31056477483.48712
2024-12-14,101500.79833333334,886.2743809583334,83.0,61.0,61.0,31207007309.54896
2024-12-15,102599.01291666667,745.0352949166667,80.0,67.0,67.0,33810099684.397816
2024-12-16,105351.20833333333,1071.31049875,83.0,67.0,67.0,33505254210.90752
2024-12-17,106782.27708333333,1130.2006654166667,87.0,67.0,67.0,33358654576.005253
2024-12-18,103830.08750000001,1587.9427547083333,81.0,67.0,67.0,31898815674.18437
2024-12-19,100264.05249999999,1433.4260547916667,75.0,67.0,67.0,30898636265.50879
2024-12-20,96374.44333333334,1487.5114955,74.0,67.0,67.0,30395832347.67416
2024-12-21,97699.47499999999,1051.109484625,73.0,67.0,67.0,30363810345.26985
2024-12-22,96213.39958333333,980.2128075,73.0,54.0,54.0,29897217146.88644
2024-12-23,94765.05791666667,1181.632772875,70.0,54.0,54.0,30945685862.833035
2024-12-24,95994.30916666666,997.4301637916666,73.0,54.0,54.0,31953685861.73187
2024-12-25,98436.65500000001,872.7222091666667,73.0,54.0,54.0,32348679563.315968
2024-12-26,96704.27458333333,1044.6983406666666,79.0,54.0,54.0,31426251419.427094
2024-12-27,95561.25958333333,1038.2682956666665,74.0,54.0,54.0,31426102136.191204
2024-12-28,94717.02833333334,548.9698194583333,72.0,54.0,54.0,31777119644.143703
2024-12-29,94567.2475,711.930958125,73.0,50.0,50.0,31534693738.36507
2024-12-30,93433.76541666668,1093.772361,65.0,50.0,50.0,31278846701.23175
2024-12-31,93739.55458333333,678.4091440833333,64.0,50.0,50.0,31204884865.56113
2025-01-01,94050.12041666667,418.9387346666667,66.0,50.0,50.0,31755353151.55968
2025-01-02,96395.51958333334,969.683119875,70.0,50.0,50.0,33053722145.454426
2025-01-03,97254.25333333334,709.1722427083333,74.0,50.0,50.0,33136756758.74638
2025-01-04,98055.62916666667,381.14772604166666,73.0,50.0,50.0,32735693683.27801
2025-01-05,98086.95333333332,450.11986683333333,72.0,48.0,48.0,33006322287.595
2025-01-06,100243.34041666666,1097.3490191666667,76.0,48.0,48.0,35594523369.10105
2025-01-07,99785.77958333334,1035.8808935416666,78.0,48.0,48.0,33482009885.204773
2025-01-08,95450.24916666666,1304.3929028750001,70.0,48.0,48.0,32627888225.504284
2025-01-09,93414.87541666668,1420.948480625,69.0,48.0,48.0,31492186176.70602
2025-01-10,94337.08333333333,1543.6333807500002,50.0,48.0,48.0,32150753114.56665
2025-01-11,94412.84666666666,525.6388502083333,69.0,48.0,48.0,32186151351.288525
2025-01-12,94535.24874999998,609.75838325,62.0,50.0,50.0,32299570867.922863
2025-01-13,93024.57958333334,1698.1402522083333,61.0,50.0,50.0,31883162296.20433
2025-01-14,95919.17208333332,1526.0230794166666,63.0,50.0,50.0,32566266395.248493
2025-01-15,98146.18708333334,1535.23724625,70.0,50.0,50.0,34209249625.32961
2025-01-16,99544.75541666667,975.2269850833333,75.0,50.0,50.0,33782988215.08768
2025-01-17,102846.64208333334,1443.3671241250001,75.0,50.0,50.0,36752040955.24482
2025-01-18,103800.99041666667,1008.05780375,77.0,50.0,50.0,35489608390.625534
2025-01-19,104763.82666666666,1449.9403009583332,77.0,64.0,64.0,34045057875.150784
2025-01-20,104726.20333333332,2883.177188791667,76.0,64.0,64.0,34169472757.035904
2025-01-21,103935.55958333334,1740.6511295,76.0,64.0,64.0,35917184367.56788
2025-01-22,104824.84416666666,1128.828083875,84.0,64.0,64.0,34611495336.7012
2025-01-23,103231.65000000001,2284.6657227916667,75.0,64.0,64.0,33961070015.24921
2025-01-24,105042.59458333334,1004.0238458333333,75.0,64.0,64.0,34421186496.64893
2025-01-25,104705.43166666666,412.4046809583333,75.0,64.0,64.0,33854242617.14667
2025-01-26,104786.9175,346.2661945,73.0,47.0,47.0,33557810397.06239
2025-01-27,100336.65416666667,1704.5218820416667,71.0,47.0,47.0,33398984989.03628
